,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,MBB,MSN,MWG,PLX,POW,REE,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VNM,VPB,VRE,Gold
2024-02-12,19.66,61.97,40.02,39.47,24.36,76.78,64.91,24.76,14.54,21.31,14.98,64.9,45.58,32.36,9.39,40.8,48.68,8.58,20.44,24.38,31.1,17.62,13.34,59.77,41.8,15.22,21.2,59.13,18.12,21.9,49244078.80859375
2024-02-13,19.66,61.97,40.02,39.47,24.36,76.78,64.91,24.76,14.54,21.31,14.98,64.9,45.58,32.36,9.39,40.8,48.68,8.58,20.44,24.38,31.1,17.62,13.34,59.77,41.8,15.22,21.2,59.13,18.12,21.9,48626760.595703125
2024-02-14,19.66,61.97,40.02,39.47,24.36,76.78,64.91,24.76,14.54,21.31,14.98,64.9,45.58,32.36,9.39,40.8,48.68,8.58,20.44,24.38,31.1,17.62,13.34,59.77,41.8,15.22,21.2,59.13,18.12,21.9,48563321.19140625
2024-02-15,19.1,61.68,40.02,39.56,24.02,76.12,64.91,24.37,14.6,21.72,15.4,64.9,44.84,32.87,9.43,42.1,49.19,8.76,20.48,24.38,31.25,18.14,13.6,59.7,41.95,15.5,21.28,59.13,18.3,22.0,48851239.404296875
2024-02-16,19.38,61.58,39.69,40.71,24.19,76.93,65.68,26.03,14.39,21.65,15.3,66.2,45.28,32.87,9.52,42.39,48.85,8.76,20.48,24.31,30.8,18.19,13.63,59.5,42.7,15.5,21.98,61.23,18.35,22.5,49181175.0
2024-02-19,19.45,62.26,40.31,41.38,24.29,76.85,67.99,26.18,14.42,22.1,15.27,68.9,45.77,33.75,9.93,42.75,48.77,8.83,20.31,24.45,30.7,18.38,13.56,59.9,45.55,15.43,23.5,62.89,18.3,24.05,49181175.0
2024-02-20,19.34,61.77,40.39,40.95,24.16,76.34,67.39,27.55,14.58,22.1,15.21,68.8,45.77,33.61,9.85,42.46,49.36,8.72,20.26,24.52,30.7,18.38,13.52,60.63,46.15,15.57,24.25,62.54,18.12,25.5,49734575.0
2024-02-21,19.45,63.71,40.68,40.67,24.4,77.51,66.62,27.5,14.51,21.8,15.3,68.0,45.09,33.29,9.77,43.48,48.94,8.76,20.22,24.27,31.5,18.42,14.07,60.56,45.0,15.64,23.62,62.36,18.26,26.0,49596908.697509766
2024-02-22,19.41,63.03,40.68,40.38,24.5,76.56,66.79,27.3,14.14,21.61,15.27,68.1,44.31,33.38,9.72,43.04,48.85,8.91,20.26,24.06,31.05,19.04,14.1,59.44,44.8,15.78,23.8,62.63,18.21,26.4,49533141.302490234
2024-02-23,19.17,61.29,42.52,40.19,24.16,76.05,65.51,26.91,13.9,21.5,15.24,66.7,43.03,32.68,9.52,42.25,48.01,8.72,20.26,23.72,30.65,18.94,13.78,59.04,43.3,15.43,22.6,62.1,18.03,25.45,50129173.3996582
2024-02-26,19.31,61.29,43.82,40.28,24.46,79.05,65.34,28.13,14.02,21.8,15.3,66.7,43.38,32.78,9.56,41.96,47.67,8.65,20.18,24.38,30.5,19.46,13.81,59.44,43.35,15.39,22.3,62.1,17.79,26.0,49961955.0
2024-02-27,19.38,61.29,43.33,40.67,24.81,78.98,66.54,28.23,14.02,22.97,15.46,67.6,43.77,33.2,9.72,42.68,47.42,8.76,20.18,24.93,30.75,19.82,13.81,60.5,44.2,15.39,22.58,62.98,17.89,26.4,50158440.0
2024-02-28,19.66,61.39,44.07,40.67,24.67,79.42,66.88,28.23,14.33,23.16,15.56,68.3,44.31,33.71,9.77,44.2,48.6,8.76,20.22,25.07,31.4,19.94,14.43,64.68,44.4,15.5,22.8,63.15,18.4,27.8,50062625.0
2024-02-29,19.66,61.29,43.33,41.1,24.4,79.78,66.37,27.94,14.39,23.46,15.4,70.4,45.19,33.38,9.64,44.2,49.27,8.69,20.18,25.7,31.55,19.94,14.32,64.62,43.4,15.36,22.5,62.98,18.4,26.5,50365132.79785156
2024-03-01,19.52,61.58,43.74,41.0,24.43,81.1,66.54,28.48,14.39,23.35,15.3,70.5,45.58,33.43,9.72,44.99,49.36,8.76,20.22,25.94,31.95,19.77,14.32,64.62,43.95,15.36,22.62,62.54,18.16,26.65,51421213.59375
2024-03-04,19.52,63.32,43.74,41.38,24.7,81.54,66.71,29.11,14.39,23.31,15.43,70.8,46.36,33.47,9.81,44.92,49.1,8.72,20.13,25.8,31.75,19.77,14.14,63.75,43.95,15.43,22.62,62.98,18.12,27.0,52180126.796875
2024-03-05,19.62,63.42,44.48,41.48,25.01,81.03,67.74,29.01,14.51,23.58,15.68,75.7,48.9,33.47,9.81,45.71,49.61,8.72,20.13,25.98,31.9,19.94,13.99,63.42,43.65,15.5,22.65,63.85,18.26,26.7,52646246.0
2024-03-06,19.38,64.1,44.48,41.48,24.77,79.86,68.68,28.23,14.48,23.31,15.68,76.9,47.63,33.75,9.85,45.06,51.63,8.69,20.04,25.77,31.55,20.19,13.85,63.49,43.1,15.36,22.65,62.8,17.93,25.85,53090908.205566406
2024-03-07,19.31,66.81,43.58,43.01,24.57,81.46,68.94,28.43,14.3,23.46,15.56,80.8,47.92,34.92,9.81,45.5,51.04,8.76,20.04,26.18,31.3,20.12,13.88,63.62,43.2,15.32,22.8,62.98,17.98,26.0,53227070.0
2024-03-08,18.99,67.1,41.78,42.58,23.68,80.51,68.17,28.33,14.2,22.93,15.05,78.5,46.7,34.27,9.68,45.57,50.54,8.61,20.0,25.56,30.65,19.37,13.42,63.15,42.55,15.11,22.4,61.23,17.56,25.4,53767850.41015625
2024-03-11,18.78,64.97,41.29,41.53,23.44,80.51,66.71,28.87,14.27,22.63,14.63,77.5,45.38,33.47,9.6,44.78,49.95,8.39,19.87,25.25,30.2,19.08,13.34,62.49,42.55,14.94,22.18,61.49,17.15,24.5,53776800.0
2024-03-12,18.78,65.74,42.52,41.58,23.68,81.9,66.79,30.87,14.17,22.86,14.73,78.7,45.72,33.85,9.52,44.78,49.78,8.32,19.87,25.21,30.25,19.46,13.34,62.69,42.7,14.94,22.08,61.23,17.15,25.2,53221451.59423828
2024-03-13,19.41,67.0,43.01,42.15,24.12,85.64,67.74,31.55,14.27,23.31,15.21,80.9,47.48,34.55,9.6,45.93,50.2,8.5,19.91,26.36,30.85,19.84,13.7,63.75,42.95,15.46,22.5,61.93,17.61,25.9,53612730.59326172
2024-03-14,19.13,65.74,42.27,41.82,23.64,85.64,69.45,32.04,14.17,22.97,14.95,78.9,46.21,34.78,9.6,46.44,49.44,8.43,19.91,26.29,30.45,19.56,13.52,63.09,42.9,15.22,22.98,61.66,17.38,25.9,53372025.0
2024-03-15,19.2,65.36,42.68,41.29,23.85,84.91,70.57,33.8,14.2,22.78,15.17,78.5,46.31,35.06,9.48,46.22,48.85,8.39,19.91,26.25,30.5,19.56,13.56,62.42,42.4,15.78,22.2,60.95,17.24,25.75,53263738.205566406
2024-03-18,18.88,62.55,42.52,40.23,22.85,82.71,68.77,31.8,13.77,22.4,14.79,77.9,44.89,33.99,9.35,44.56,47.76,8.21,19.78,25.45,30.25,18.94,13.2,61.76,42.1,15.6,23.05,60.16,16.82,27.55,53412502.79296875
2024-03-19,18.85,62.35,42.19,40.23,22.85,81.98,68.34,31.8,13.8,22.56,14.79,77.4,44.5,34.87,9.31,44.63,47.93,8.24,19.78,25.11,30.4,19.04,13.13,61.43,42.9,15.5,23.5,60.07,16.78,26.75,53292955.70678711
2024-03-20,19.31,62.94,43.33,40.47,23.57,83.81,69.45,32.04,13.96,22.71,15.4,77.3,46.95,34.87,9.43,44.85,47.93,8.35,19.87,25.84,31.15,19.98,13.42,61.89,42.5,16.55,23.25,60.25,17.24,26.35,53386443.583984375
2024-03-21,19.66,63.61,43.33,41.0,23.95,85.05,69.45,32.48,14.76,22.9,15.78,78.0,47.43,35.8,9.43,45.42,48.18,8.43,19.87,26.15,31.5,21.31,13.52,63.22,42.9,17.04,23.25,60.6,17.33,26.95,54068957.580566406
2024-03-22,19.76,63.61,44.31,40.71,24.5,84.1,69.02,32.48,14.7,23.12,15.97,78.5,48.02,35.38,9.52,46.29,48.26,8.5,19.69,26.25,31.65,21.21,13.52,64.02,42.8,16.97,23.3,60.07,17.38,26.7,53488510.920410156
2024-03-25,19.31,63.03,43.33,41.0,23.81,83.44,68.94,31.16,14.54,22.86,15.75,75.5,47.24,34.82,9.43,45.86,48.01,8.43,19.47,26.04,30.85,21.16,13.7,63.55,42.55,16.8,23.42,59.63,17.47,26.05,53865447.609375
2024-03-26,19.62,63.03,43.33,41.1,24.16,84.17,69.2,33.12,14.94,23.12,16.1,74.0,47.58,35.38,9.48,46.29,47.93,8.46,19.65,26.39,31.0,21.71,13.81,63.95,42.75,17.08,23.52,59.98,18.12,26.4,53824346.416015625
2024-03-27,19.66,63.13,42.92,41.48,24.36,84.32,68.85,32.63,14.91,23.16,16.13,75.4,49.59,35.38,9.48,46.15,48.43,8.46,19.56,26.74,30.9,21.52,13.85,63.62,42.5,16.97,23.52,59.98,18.12,25.95,54261164.41894531
2024-03-28,19.9,63.23,43.01,41.48,24.53,85.71,68.85,32.28,14.98,23.12,16.26,76.0,49.88,34.96,9.48,46.15,48.18,8.54,19.56,27.19,32.0,22.68,13.78,63.55,43.3,17.01,23.8,59.98,18.16,25.65,54958256.579589844
2024-03-29,20.01,62.84,42.6,40.95,24.4,85.27,68.77,32.38,14.88,22.9,16.19,74.2,49.98,34.73,9.43,46.08,47.76,8.39,19.47,26.74,31.6,22.46,13.78,63.02,42.85,17.25,23.82,59.89,18.26,25.85,54958256.579589844
2024-04-01,19.97,62.26,42.6,40.62,24.02,85.49,69.11,32.19,14.82,22.78,15.88,73.4,50.27,34.87,9.39,45.71,47.84,8.43,19.47,26.95,31.4,22.42,13.52,63.22,42.9,17.04,23.92,59.36,18.16,25.7,55487565.0
2024-04-02,19.94,63.32,42.43,40.62,24.02,85.64,70.74,34.43,14.76,23.01,15.81,74.5,50.47,35.29,9.56,46.29,47.5,8.39,19.43,27.02,30.2,22.51,13.6,62.76,43.15,16.9,23.9,59.63,18.07,25.55,56061495.0
2024-04-03,19.66,62.35,41.7,40.52,23.37,84.25,70.14,33.46,14.45,22.67,15.43,73.4,49.1,35.01,9.43,46.0,47.17,8.28,19.38,26.43,30.1,22.11,13.34,62.29,43.1,16.51,23.88,59.09,17.89,25.5,57130557.568359375
2024-04-04,19.34,61.48,41.7,40.33,23.02,83.44,69.88,32.33,14.42,22.4,15.17,73.4,49.59,34.59,9.35,45.42,47.59,8.24,19.38,26.15,29.7,21.73,13.27,63.75,43.0,16.27,23.92,60.42,17.84,25.3,57220001.220703125
2024-04-05,19.06,60.61,41.04,39.95,22.78,83.22,69.37,30.77,14.42,22.29,14.89,71.9,49.88,34.59,9.31,45.21,47.25,8.21,19.34,25.56,29.6,21.35,13.13,63.02,42.95,15.92,23.9,60.16,17.98,24.7,57991328.2824707
2024-04-08,19.06,60.03,41.53,39.8,22.99,82.42,68.42,30.97,14.76,22.4,14.98,71.9,48.9,34.5,9.27,45.14,46.58,8.17,19.3,25.49,29.0,21.49,13.16,63.02,43.0,15.92,23.85,59.36,17.93,23.6,58175913.78173828
2024-04-09,19.17,59.84,43.09,39.8,23.5,82.71,68.51,31.55,14.79,22.63,15.3,73.5,51.64,34.59,9.35,45.35,46.33,8.24,19.3,26.04,29.15,21.64,13.42,62.62,43.2,16.16,23.85,59.36,17.89,24.2,58493760.0
2024-04-10,19.03,59.35,42.52,39.8,23.09,83.3,67.91,30.92,14.79,22.44,15.17,72.5,50.86,34.08,9.35,45.21,46.58,8.24,19.38,25.66,29.1,21.56,13.24,62.76,44.2,16.06,24.25,59.18,17.89,24.25,58111874.436035156
2024-04-11,19.06,58.38,43.33,39.71,23.13,84.1,67.57,31.16,14.82,22.63,15.14,71.8,51.15,33.8,9.27,45.42,46.66,8.17,19.43,25.8,28.85,21.31,13.24,62.42,44.15,16.06,24.15,59.01,17.89,23.9,58716939.2175293
2024-04-12,19.66,59.06,43.66,40.14,24.64,84.54,68.34,31.26,15.01,22.67,15.72,71.9,50.86,34.31,9.31,46.08,47.17,8.32,19.91,26.08,29.1,22.39,13.49,62.82,44.5,16.55,24.22,59.09,18.21,24.15,58857874.78027344
2024-04-15,18.85,55.0,40.63,38.03,22.96,81.68,65.17,29.11,14.51,21.57,14.92,66.9,48.8,33.52,9.23,44.69,46.33,8.35,19.69,24.27,27.5,20.97,12.62,61.1,42.4,15.78,23.5,57.5,17.19,22.5,59145001.220703125
2024-04-16,19.06,53.83,41.13,37.7,23.37,82.71,65.17,29.65,14.51,21.46,15.24,66.1,48.8,33.47,9.02,44.32,46.16,8.46,19.52,24.45,27.3,21.49,12.69,60.43,42.7,15.81,23.2,56.7,17.33,22.2,60200345.22949219
2024-04-17,18.78,52.58,39.33,36.98,22.44,81.83,64.39,27.99,14.2,21.19,14.73,66.8,48.32,32.87,9.06,44.03,45.48,8.17,19.56,23.89,26.8,21.19,12.26,60.1,41.8,15.52,22.5,56.88,16.78,22.0,59956574.765625
2024-04-18,18.78,52.58,39.33,36.98,22.44,81.83,64.39,27.99,14.2,21.19,14.73,66.8,48.32,32.87,9.06,44.03,45.48,8.17,19.56,23.89,26.8,21.19,12.26,60.1,41.8,15.52,22.5,56.88,16.78,22.0,60510421.240234375
2024-04-19,18.67,49.96,39.53,36.88,21.68,79.78,64.31,27.45,13.74,21.04,14.47,66.5,47.14,32.26,8.77,42.56,44.22,8.21,19.47,23.06,26.8,21.02,11.97,60.1,41.5,15.24,21.3,56.88,16.73,21.3,60919357.51953125
2024-04-22,18.81,51.03,40.96,37.94,22.17,80.73,64.31,28.04,13.83,21.19,14.41,66.9,47.53,32.26,8.81,43.22,44.81,8.28,19.52,24.38,27.65,21.38,12.62,60.17,41.45,15.31,21.0,56.7,16.92,22.4,59331166.7578125
2024-04-23,18.71,48.9,40.39,37.6,21.62,82.2,63.62,26.96,13.71,20.89,14.03,64.7,48.71,32.59,8.65,42.86,44.64,8.06,19.38,23.96,27.8,21.82,12.44,59.83,40.2,15.16,20.5,56.26,17.01,21.9,59251602.25708008
2024-04-24,18.99,50.64,40.88,37.94,22.61,87.91,63.97,28.82,13.83,21.8,14.38,66.9,51.15,32.82,8.81,44.25,45.15,8.24,19.47,24.76,28.6,22.2,12.98,60.17,40.6,15.45,20.8,56.7,17.19,22.55,59135280.0
2024-04-25,18.81,50.83,40.55,37.65,22.65,90.18,63.45,28.72,13.9,21.61,14.19,68.1,52.62,32.68,8.73,44.03,45.82,8.17,19.38,24.55,28.45,21.8,12.95,60.43,40.7,15.27,21.0,57.32,17.19,22.55,59188570.240478516
2024-04-26,18.85,50.74,40.23,37.79,22.51,90.18,63.02,29.31,14.58,21.5,14.19,67.2,53.69,33.24,8.69,45.2,45.82,8.43,19.38,24.45,28.2,22.01,12.91,60.56,40.8,15.24,22.22,57.59,17.15,22.45,59187181.23779297
2024-04-29,18.85,50.74,40.23,37.79,22.51,90.18,63.02,29.31,14.58,21.5,14.19,67.2,53.69,33.24,8.69,45.2,45.82,8.43,19.38,24.45,28.2,22.01,12.91,60.56,40.8,15.24,22.22,57.59,17.15,22.45,59408979.52636719
2024-04-30,18.85,50.74,40.23,37.79,22.51,90.18,63.02,29.31,14.58,21.5,14.19,67.2,53.69,33.24,8.69,45.2,45.82,8.43,19.38,24.45,28.2,22.01,12.91,60.56,40.8,15.24,22.22,57.59,17.15,22.45,58041159.52636719
2024-05-01,18.85,50.74,40.23,37.79,22.51,90.18,63.02,29.31,14.58,21.5,14.19,67.2,53.69,33.24,8.69,45.2,45.82,8.43,19.38,24.45,28.2,22.01,12.91,60.56,40.8,15.24,22.22,57.59,17.15,22.45,58256464.52636719
2024-05-02,18.95,52.28,40.23,38.41,22.2,93.18,63.36,29.31,14.6,21.46,14.28,68.0,54.38,33.34,9.19,47.11,47.67,8.61,19.34,24.1,27.6,22.13,12.73,61.03,41.15,15.45,22.2,57.94,16.92,22.75,58238734.763183594
2024-05-03,19.31,52.09,40.23,38.32,22.23,92.15,63.62,28.72,15.1,21.69,14.28,69.8,54.48,33.52,9.06,48.36,47.76,8.54,19.3,24.06,27.55,22.77,12.62,61.43,41.1,15.31,22.22,58.12,17.01,23.4,58371610.0
2024-05-06,19.38,53.35,41.29,38.85,22.78,93.4,64.14,30.48,15.01,22.18,14.6,71.1,57.02,34.17,9.19,47.92,48.01,8.65,19.38,24.76,28.1,22.84,12.84,61.76,41.15,15.67,22.38,58.3,17.33,23.35,58968642.48046875
2024-05-07,19.41,53.06,40.88,39.66,22.51,96.1,65.42,30.72,15.01,22.82,14.51,71.2,58.0,36.04,9.19,47.7,48.6,8.58,19.43,24.69,28.3,22.63,12.8,61.69,41.05,15.67,22.5,60.25,17.38,23.35,58736622.76123047
2024-05-08,19.34,52.77,40.72,39.37,22.37,95.88,66.37,30.97,14.88,23.24,14.38,72.3,57.8,37.25,9.23,48.73,49.61,8.76,19.3,24.76,27.95,22.77,12.8,61.76,40.9,15.56,22.7,60.16,17.15,23.2,58765442.48046875
2024-05-09,19.38,56.16,40.47,39.23,22.58,95.37,65.25,31.02,14.64,23.05,14.44,71.4,57.61,37.43,9.19,48.43,48.52,8.65,19.34,24.45,27.8,22.89,13.09,61.43,40.95,15.6,22.7,59.01,17.33,22.85,59293644.982910156
2024-05-10,19.45,55.19,40.1,38.99,22.54,95.88,64.74,30.92,14.64,23.05,14.41,70.8,57.61,37.34,9.06,48.43,48.52,8.54,19.16,24.62,27.6,22.91,13.06,61.1,40.35,15.56,22.5,58.92,17.1,22.5,60224113.2421875
2024-05-13,19.45,54.42,39.74,38.75,22.17,94.93,64.48,31.26,14.36,22.86,14.44,70.8,57.02,37.11,9.1,49.17,47.93,8.58,19.16,24.72,27.25,22.86,12.98,60.43,40.1,15.42,22.5,58.3,17.38,22.25,59453747.48535156
2024-05-14,19.48,56.54,39.33,38.7,22.17,95.52,64.48,31.75,14.39,22.86,14.57,70.6,58.78,36.28,9.06,48.87,48.1,8.54,19.12,24.66,27.25,22.63,12.98,60.17,40.15,15.71,23.02,58.92,17.66,22.25,59901087.71435547
2024-05-15,19.45,56.74,39.74,38.85,22.2,98.15,64.74,31.99,14.51,23.62,14.6,72.2,59.46,36.96,9.1,48.87,48.52,8.54,19.16,24.97,27.8,22.72,12.95,60.43,40.25,15.78,23.18,59.36,17.61,22.35,60792413.75732422
2024-05-16,19.83,56.25,40.55,39.09,22.78,99.1,65.08,31.8,14.94,23.92,14.92,72.4,58.58,36.96,9.23,50.34,48.43,8.72,19.47,25.07,28.4,23.57,13.24,61.49,40.25,16.1,23.38,59.54,17.93,22.65,60559100.0
2024-05-17,19.83,56.93,40.35,39.13,22.72,98.45,64.91,32.58,15.01,23.92,14.82,75.5,58.29,36.72,9.31,49.9,48.94,8.83,19.38,25.28,28.5,23.5,13.27,60.96,40.85,16.1,23.42,59.36,17.93,23.1,61344656.95825195
2024-05-20,19.83,60.9,40.55,40.57,22.89,97.35,65.17,32.82,15.35,24.22,14.95,76.4,58.68,36.77,9.39,49.54,48.68,8.72,19.38,25.45,28.3,23.48,13.31,61.03,40.45,16.25,23.35,58.83,18.3,22.85,61937884.71484375
2024-05-21,19.8,62.26,40.88,40.38,23.09,99.54,65.77,32.58,15.25,24.11,15.05,75.8,59.17,36.28,9.35,49.96,48.85,8.72,19.34,25.56,28.3,22.99,13.24,60.5,40.2,16.32,23.22,58.65,18.3,23.15,61637107.15722656
2024-05-22,19.62,61.1,40.72,39.95,22.65,101.01,65.68,32.04,15.04,23.69,14.79,73.9,59.66,36.48,9.39,49.96,48.43,8.58,19.3,25.32,28.0,22.6,13.09,60.23,40.35,16.03,22.75,58.3,17.82,23.15,60831419.95678711
2024-05-23,19.97,62.16,40.47,42.73,22.82,100.64,68.51,32.63,15.25,24.57,14.86,75.8,60.64,38.99,9.56,51.9,50.12,8.65,19.34,25.49,28.55,22.65,13.2,60.43,40.55,16.07,22.78,59.36,18.01,23.0,59458440.0
2024-05-24,20.53,59.55,40.23,42.73,22.3,96.54,67.74,33.46,14.94,24.07,14.63,73.5,59.17,39.67,9.39,51.31,48.85,8.5,19.25,24.48,28.7,22.6,12.8,59.9,39.8,15.89,22.48,58.47,17.52,22.3,59406442.5
2024-05-27,20.67,60.13,39.98,44.45,22.23,97.2,69.45,34.43,14.7,24.07,14.63,73.5,58.68,39.96,10.01,52.49,49.27,8.54,19.07,24.38,28.7,22.65,12.77,59.9,39.8,15.89,22.52,58.56,17.52,22.3,59406442.5
2024-05-28,20.82,60.71,40.14,45.02,22.1,100.28,70.22,34.78,14.91,24.27,14.73,75.5,60.15,40.2,10.3,53.42,51.38,8.61,19.07,24.72,28.85,22.84,12.88,60.23,39.95,16.1,22.52,59.18,17.57,22.45,59928062.75756836
2024-05-29,20.53,59.93,39.74,43.68,21.72,99.32,70.48,34.09,14.48,23.82,14.53,75.0,59.17,40.15,10.39,52.32,50.96,8.5,19.03,24.45,28.25,22.65,12.77,59.63,39.45,15.81,22.2,58.74,17.57,22.15,59555955.642578125
2024-05-30,20.64,59.06,39.0,43.11,21.82,98.81,69.54,35.17,14.27,23.52,14.24,77.2,61.42,40.01,10.59,52.32,49.95,8.39,18.94,24.2,27.85,22.8,12.77,58.84,39.0,15.89,21.58,58.21,17.48,21.6,59626802.51464844
2024-05-31,20.6,58.87,38.51,42.97,21.89,98.52,68.68,34.34,14.36,23.82,14.17,76.6,62.2,39.67,10.43,52.57,49.1,8.39,18.94,24.1,27.85,22.89,12.73,57.91,38.85,15.71,21.78,57.94,17.52,21.75,59117802.51464844
2024-06-03,20.72,61.0,38.67,43.44,22.37,100.2,68.94,34.19,14.82,24.15,14.73,77.7,62.59,40.15,11.13,53.16,50.03,8.58,19.03,24.59,29.75,22.97,13.02,58.57,39.3,16.1,21.98,58.56,17.82,22.3,59697506.484375
2024-06-04,20.47,60.32,38.92,43.92,22.51,101.81,69.28,34.29,14.79,24.4,14.66,77.5,62.4,40.35,11.59,52.74,51.72,8.5,19.03,24.59,29.95,23.19,13.02,58.9,39.4,16.17,22.05,58.47,17.72,22.1,59142116.0
2024-06-05,20.35,61.58,38.96,45.26,22.23,102.54,69.11,34.34,14.64,24.36,14.47,78.1,60.64,40.49,11.38,52.83,55.25,8.5,19.12,24.59,29.6,23.14,12.98,58.97,39.3,16.17,22.1,60.69,17.62,22.5,59817683.48144531
2024-06-06,20.35,62.55,39.16,44.55,22.37,102.18,68.85,33.99,14.64,24.4,14.56,78.1,60.54,40.54,11.21,52.32,55.17,8.72,19.12,24.59,30.7,23.38,13.16,59.1,39.05,16.17,21.85,59.54,17.62,22.5,60241175.7409668
2024-06-07,20.56,62.55,39.04,44.45,22.51,103.94,68.85,34.19,14.64,24.4,14.63,77.6,60.74,40.15,11.54,52.32,57.19,8.69,19.07,24.62,30.75,23.92,13.06,58.77,39.0,16.17,21.75,60.07,17.52,22.2,58598182.75878906
2024-06-10,20.39,61.29,38.96,44.35,22.99,105.4,68.85,35.36,14.76,24.4,14.76,77.1,61.62,40.59,11.3,52.49,57.02,8.65,19.07,24.55,31.1,23.82,13.24,58.44,38.9,16.28,21.72,59.54,17.57,22.1,58615578.759765625
2024-06-11,20.18,60.9,38.71,43.73,22.78,107.23,68.85,34.78,14.54,24.23,14.69,75.8,60.93,41.8,11.71,52.32,56.94,8.58,18.99,24.86,31.2,24.04,13.13,57.91,38.15,16.54,21.6,58.92,17.82,21.7,58645112.5
2024-06-12,20.51,62.16,39.16,44.26,22.99,111.89,68.94,34.92,14.82,24.65,15.05,77.8,62.01,41.7,11.59,53.58,56.43,8.69,19.03,25.42,31.35,24.06,13.31,58.9,38.5,16.57,21.65,59.36,18.89,21.85,59416160.0
2024-06-13,20.72,62.35,39.53,43.83,23.26,110.2,68.77,34.53,14.88,24.57,15.35,78.6,62.59,40.83,11.71,54.01,55.25,8.83,19.12,25.35,31.65,24.06,13.7,58.7,38.25,16.54,21.6,59.27,18.94,21.7,58505585.75805664
2024-06-14,20.56,60.8,38.84,42.63,22.51,111.04,67.74,32.24,14.79,24.23,15.05,78.0,61.62,39.19,11.38,51.9,53.4,8.61,19.38,25.07,30.55,23.92,13.45,58.11,38.2,16.25,21.0,58.65,18.21,21.45,59299156.51611328
2024-06-17,20.51,59.93,38.02,42.44,22.47,109.18,66.54,32.58,14.54,24.52,15.15,76.2,60.64,38.61,11.54,51.98,53.57,8.58,19.74,24.93,30.5,23.67,13.38,57.84,38.3,15.92,21.0,58.47,18.25,21.15,58850577.51464844
2024-06-18,20.51,60.61,38.02,43.49,22.2,108.5,66.88,33.16,14.64,24.48,15.15,76.2,60.83,39.67,12.33,53.58,53.57,8.54,20.0,25.07,30.55,23.77,13.42,57.84,38.3,15.92,21.05,58.38,18.11,21.1,59250417.517089844
2024-06-19,20.6,60.71,37.69,43.88,22.3,111.47,67.05,32.82,14.64,24.44,15.18,75.6,61.91,40.15,12.37,53.75,52.22,8.54,20.18,25.14,30.9,23.53,13.38,57.51,38.0,15.89,20.75,57.85,18.5,20.65,59250417.517089844
2024-06-20,20.72,61.97,37.2,43.35,22.1,112.99,66.88,33.21,14.58,24.44,15.15,75.8,62.11,39.96,12.5,55.44,52.31,8.54,20.48,24.93,30.75,24.16,13.53,57.11,38.0,15.89,20.72,58.47,19.18,20.25,59904211.24267578
2024-06-21,20.51,61.97,37.28,43.25,22.1,115.37,66.79,33.75,14.3,24.19,15.12,76.2,62.11,40.93,12.17,54.43,51.8,8.5,20.93,24.66,30.65,23.87,13.42,57.11,37.75,15.74,20.82,58.47,19.08,20.0,58952377.51464844
2024-06-24,20.14,59.93,36.79,42.63,21.72,111.98,65.59,32.24,13.8,23.9,14.76,73.7,60.64,39.43,12.41,53.67,51.8,8.32,19.91,24.03,29.5,23.33,12.9,56.78,37.45,15.38,20.55,58.03,18.35,19.95,59240250.0
2024-06-25,20.1,61.0,36.14,42.92,21.68,110.2,65.42,32.82,13.96,23.9,14.73,73.9,60.64,39.67,12.41,54.09,51.04,8.39,18.63,24.0,29.6,23.38,13.01,56.78,37.8,15.38,20.6,58.03,18.5,21.3,58969055.485839844
2024-06-26,20.14,63.9,36.38,42.87,21.48,111.72,65.59,35.12,14.02,24.07,14.66,74.0,61.23,41.02,12.66,54.01,50.54,8.35,18.63,23.89,29.5,23.38,13.01,56.58,37.5,15.34,20.6,57.76,18.5,20.8,58526134.75708008
2024-06-27,20.01,63.13,36.06,44.07,21.48,112.57,65.59,35.17,14.17,24.02,14.66,74.5,62.01,39.96,12.21,54.01,51.04,8.32,18.33,23.82,29.2,22.84,12.94,56.58,37.6,15.27,20.5,57.85,18.5,20.4,59193392.5
2024-06-28,19.89,61.77,35.36,44.07,21.27,110.62,65.68,33.41,14.2,23.57,14.47,74.7,61.51,39.57,12.33,52.83,50.54,8.39,18.33,23.58,28.8,22.75,12.75,56.58,37.65,15.16,20.6,58.03,18.16,20.45,59251602.25708008
2024-07-01,19.89,61.1,35.89,44.45,21.96,109.01,66.62,33.51,14.27,23.61,14.63,76.0,64.87,39.48,12.04,53.58,51.3,8.54,18.37,23.54,29.3,22.07,12.86,57.18,37.7,15.31,20.68,58.47,18.5,21.85,59225784.48486328
2024-07-02,20.1,61.77,37.41,45.6,22.17,108.5,67.05,33.8,14.88,23.9,14.79,76.3,65.06,40.01,12.0,53.33,51.55,8.65,18.41,23.86,29.6,22.31,12.94,58.57,38.15,15.45,20.8,58.65,18.45,21.7,59120350.0
2024-07-03,20.26,61.87,38.59,45.02,22.2,111.04,67.05,33.8,15.13,23.94,14.92,76.5,64.57,40.49,12.5,54.01,51.8,8.65,18.46,23.93,29.9,22.89,13.01,58.77,38.1,15.42,20.68,58.65,18.5,21.3,60056911.24267578
